,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,label,sums,counts
688,206,0,0,0,9,3,0,0,2,10,2,1,1,3,0,0,2,0,3,0,0,0,8,4,2,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,2,0,0,0,0,0,0,25,3,0,8,6,8,0,0,0,0,0,0,2,0,3,2,4,3,5,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,5,8,3,4,0,34,2,0,2,6,2,2,28,1,1,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,374,251
689,2811,0,0,0,10,5,8,0,2,13,3,0,0,0,0,0,0,1,0,0,0,0,7,1,1,0,0,2,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,30,0,0,13,7,5,0,0,0,0,0,2,2,0,0,1,1,0,8,0,0,1,0,1,1,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9,9,7,4,31,1,0,7,8,0,3,37,1,2,0,0,0,1,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,374,109
690,7374,0,0,0,10,0,1,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,2,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,24,1,0,7,11,2,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,1,1,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0,0,1,0,0,0,0,0,0,0,10,3,9,7,1,1,26,7,2,9,4,3,1,22,1,2,1,0,0,0,2,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,374,162
691,212,0,0,0,10,3,0,0,2,10,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,9,0,0,0,0,0,0,0,19,1,0,9,4,6,0,0,0,0,0,3,0,0,1,0,0,0,4,3,0,1,0,3,0,0,0,1,1,1,4,0,12,0,2,0,0,0,1,0,0,4,0,3,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,8,9,2,3,18,24,6,3,3,3,1,1,27,0,1,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,374,251
692,1220,0,0,0,8,4,0,0,2,9,4,0,3,0,0,0,0,3,2,0,0,0,7,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,27,2,0,13,3,7,0,0,0,0,0,1,5,0,0,3,1,0,3,1,0,1,1,1,2,0,1,1,0,0,2,0,10,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,8,0,0,0,0,0,0,1,0,0,0,0,0,11,7,8,1,2,13,20,0,1,5,4,3,3,36,3,0,0,1,0,0,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,373,171
693,1762,0,0,0,10,2,0,0,1,10,1,2,4,0,0,0,1,0,2,0,0,0,4,0,2,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,1,0,0,0,0,0,0,22,3,0,7,4,6,0,0,0,0,0,2,3,0,0,2,1,0,4,1,0,5,1,0,2,1,1,1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,6,3,8,6,6,1,31,2,4,4,1,2,2,30,0,0,1,1,0,1,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,373,131
694,3788,0,0,0,9,10,0,0,1,10,0,1,0,0,2,0,0,1,0,0,0,0,11,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,28,1,0,8,10,5,0,0,0,0,0,3,5,0,0,0,3,0,5,0,0,2,0,1,1,0,0,0,2,3,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,7,0,0,1,0,0,0,0,0,0,0,0,0,12,5,9,8,7,2,35,2,1,8,3,3,5,38,0,0,1,1,1,0,0,5,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,373,108
695,930,0,0,0,9,11,1,0,0,10,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,3,1,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,1,0,0,0,0,26,1,0,9,2,9,0,0,0,0,0,2,2,1,1,4,0,1,3,1,0,1,0,0,0,2,1,1,3,1,2,0,1,0,2,1,0,0,0,0,1,1,1,0,2,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,7,6,4,8,5,2,22,5,0,4,2,2,4,27,2,0,2,4,0,1,0,2,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,373,166
696,381,0,0,0,8,0,0,0,2,8,3,1,1,1,2,0,1,1,8,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,13,0,0,0,0,0,0,0,24,3,0,9,4,9,0,0,0,0,0,1,1,0,1,0,2,1,7,0,0,4,1,0,0,0,0,1,1,0,7,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,5,0,7,0,0,0,0,1,0,0,0,0,0,0,0,10,11,6,1,4,1,28,3,0,4,4,1,4,34,2,1,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,373,194
697,897,0,0,0,10,1,0,0,1,10,0,0,2,0,3,0,0,0,0,0,1,0,10,9,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,23,0,0,11,4,4,0,0,0,0,0,1,3,0,1,2,1,1,4,1,0,0,1,1,2,2,0,1,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,2,0,11,0,0,1,0,1,0,0,0,0,0,0,0,15,5,10,3,3,2,24,2,1,2,3,3,2,25,2,1,0,0,0,0,1,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,373,166
698,1136,0,0,0,9,10,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,2,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,26,1,0,9,8,7,0,0,0,0,0,1,3,0,0,3,0,0,7,1,0,1,0,0,0,1,0,0,1,1,4,0,0,1,3,0,0,1,1,0,3,1,0,1,2,0,1,0,1,0,0,1,0,0,1,1,0,1,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,6,11,7,6,2,33,7,1,5,6,2,4,23,3,0,0,2,1,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,373,196
699,3225,0,0,0,10,11,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,27,5,0,11,6,4,0,0,0,0,0,0,6,0,3,5,0,4,12,2,0,0,2,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,1,0,0,0,0,0,0,0,0,0,12,3,10,4,3,2,34,4,5,3,2,0,1,14,1,0,2,0,2,0,1,11,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,373,102
700,1041,0,0,0,10,2,13,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,24,7,0,7,6,8,0,0,0,0,0,5,0,0,0,3,1,0,4,2,0,0,3,0,1,1,1,2,0,0,2,0,0,0,3,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,8,6,5,4,5,31,2,10,9,4,5,1,20,2,1,1,0,0,0,3,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,373,196
701,202,0,0,0,9,6,0,0,2,10,2,2,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,1,0,0,0,0,0,0,26,1,0,12,7,7,0,0,0,0,0,1,0,1,2,1,1,2,3,1,0,0,0,0,0,1,0,1,2,0,1,1,0,1,0,5,0,3,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,5,8,6,5,2,30,5,2,4,1,0,1,18,3,0,2,1,1,0,3,2,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,373,251
702,1320,0,0,0,10,1,12,0,1,9,0,0,0,1,1,0,0,2,0,0,0,0,7,3,2,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,25,1,0,10,7,7,0,0,0,0,0,3,1,0,0,2,1,0,3,3,0,0,0,0,2,1,0,3,1,1,2,0,0,0,0,6,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,7,8,3,8,1,26,8,0,4,2,0,1,23,2,0,1,2,0,1,2,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,373,258
703,1295,0,0,0,8,4,1,0,2,9,1,12,1,1,0,0,0,0,1,0,0,0,5,0,3,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,8,1,0,0,0,0,0,0,21,3,0,6,4,8,0,0,0,0,0,2,3,0,1,3,2,2,10,1,0,0,0,2,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,8,0,0,0,2,0,0,0,0,0,0,0,0,9,4,6,3,6,2,28,5,1,1,1,0,2,28,2,1,0,1,0,0,0,2,3,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,373,171
704,53,0,0,0,10,0,5,0,2,11,1,0,0,2,1,0,0,0,2,0,0,0,1,5,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,2,9,0,0,0,0,0,0,0,26,0,0,11,8,6,0,0,0,0,0,1,5,0,0,0,3,0,6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,1,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,8,8,4,5,5,30,2,2,1,6,1,1,16,0,0,1,0,0,2,0,3,0,2,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,373,251
705,1379,0,0,0,9,2,0,0,1,8,0,3,0,2,1,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4,2,8,0,0,0,11,2,0,0,0,0,0,0,18,1,0,5,3,5,0,0,0,0,0,1,0,0,4,3,2,4,7,2,0,2,0,2,1,3,1,1,4,0,4,0,2,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,1,1,2,1,0,1,0,1,1,0,0,1,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,9,0,0,1,0,0,0,0,0,0,0,0,0,9,12,9,3,4,12,24,6,3,0,5,1,2,18,3,3,0,1,0,1,2,6,0,0,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,373,258
706,2110,0,0,0,7,0,5,0,2,9,2,0,1,0,1,0,0,0,0,0,1,0,5,0,2,0,0,1,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,8,1,0,0,0,0,0,0,16,0,0,8,5,4,0,0,0,0,0,4,0,0,0,2,1,0,5,1,0,1,1,2,0,1,0,0,0,0,5,1,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,11,9,4,2,10,22,3,2,3,0,1,1,30,3,1,0,4,0,1,0,4,1,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,373,120
707,1931,0,0,0,10,10,0,0,1,9,1,0,1,1,0,0,0,0,1,0,0,0,10,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,26,0,0,9,9,4,0,0,0,0,0,0,2,0,1,0,3,1,7,0,0,1,0,0,1,1,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,5,8,4,5,2,28,3,0,2,0,2,4,32,0,0,1,3,0,2,1,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,373,137
708,400,0,0,0,9,5,0,0,1,8,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,1,0,0,0,0,0,0,27,1,0,11,8,8,0,0,0,0,0,2,0,0,2,1,2,1,7,0,0,2,1,0,2,1,2,0,2,1,2,0,0,0,1,0,0,2,0,0,1,2,0,0,1,1,0,0,0,0,3,2,2,0,2,0,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0,2,0,2,1,0,2,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,13,6,5,2,0,4,27,3,4,6,1,1,1,22,3,3,0,2,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,373,194
709,707,0,0,0,10,9,0,0,2,10,1,1,1,1,2,0,0,0,1,0,0,0,0,0,4,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,9,0,0,0,0,0,0,0,24,5,0,5,5,8,0,0,0,0,0,2,6,0,0,4,1,0,5,0,0,0,0,2,0,1,1,2,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,5,8,5,6,2,27,1,3,2,1,0,2,12,4,0,2,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,373,184
710,794,0,0,0,9,0,0,0,2,9,0,0,3,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,7,0,0,1,8,1,0,0,0,0,0,0,18,3,0,8,7,1,0,0,0,0,0,2,1,0,1,1,0,0,3,1,0,0,2,1,1,0,0,0,1,0,6,1,1,0,2,0,0,0,0,0,2,3,0,3,1,0,1,0,1,0,0,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,1,0,0,0,0,0,10,8,8,9,4,6,25,5,5,7,1,7,0,17,2,1,1,2,0,2,1,5,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,373,166
711,578,0,0,0,10,14,0,0,2,10,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,27,2,0,11,6,5,0,0,0,0,0,2,1,0,1,2,0,2,7,2,0,0,0,0,0,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2,3,1,0,1,0,0,2,2,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,6,8,4,8,1,29,2,0,3,0,1,1,11,2,0,1,2,0,2,4,7,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,373,154
712,7342,0,0,0,10,0,0,0,2,10,1,0,1,1,0,0,1,0,1,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,24,1,0,7,7,6,0,0,0,0,0,1,3,0,1,0,2,1,3,0,0,2,0,0,0,2,0,1,1,0,1,0,1,0,3,0,0,0,0,0,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,3,9,4,4,1,32,1,2,1,0,2,1,29,0,1,1,1,1,0,0,4,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,373,162
